,p,v
473,2357.3404952065107,3.83966306587135
474,2370.0457541012684,3.833098100976659
475,2382.7981665516386,3.826551822483513
476,2395.5978397783033,3.820024156012499
477,2408.4448810709196,3.813515027564413
478,2421.3393979134144,3.807024363517898
479,2434.2814978982647,3.8005520906270833
480,2447.271288600681,3.7940981360192514
481,2460.3088778277674,3.787662427192511
482,2473.3943735159182,3.781244892013495
483,2486.5278835537915,3.774845458715082
484,2499.7095160819463,3.7684640558941114
485,2512.939379331637,3.762100612509139
486,2526.217581544259,3.7557550578782024
487,2539.5442311944444,3.7494273216765936
488,2552.9194367881614,3.743117333934655
489,2566.3433069094986,3.7368250250355977
490,2579.8159503474612,3.7305503257133217
491,2593.337475991541,3.72429316705026
492,2606.9079927488933,3.718053480475246
493,2620.5276096732478,3.7118311977613736
494,2634.196435968431,3.7056262510238973
495,2647.91458090477,3.6994385727181385
496,2661.6821538401387,3.6932680956373956
497,2675.499264292107,3.68711475291089
498,2689.366021904875,3.6809784780017125
499,2696.3214737600024,3.674859204704783
